name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
"14.6689,121.0277",2025-02-24,30.2,22.6,26.9,32.2,22.6,28,20.8,70,0.013,100,4.17,rain,0,0,50.4,19.6,74.7,1016.7,56.6,11.4,92.3,8,5,10,2025-02-24T06:15:40,2025-02-24T18:02:49,0.87,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"98429099999,C6CX3,RPLC,98327099999,98428099999,RPLL,98430099999,E0758,98433099999"
"14.6689,121.0277",2025-02-25,28.8,23.7,26.3,31.3,23.7,27.2,21.1,73.6,0.035,100,12.5,rain,0,0,46.4,32.6,65.8,1016.4,58.4,10.6,74.1,6.5,3,10,2025-02-25T06:15:07,2025-02-25T18:03:04,0.91,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"98429099999,C6CX3,RPLC,98327099999,98428099999,RPLL,98430099999,E0758,98433099999"
"14.6689,121.0277",2025-02-26,28.9,23.1,25.9,31.3,23.1,26.5,19.6,68.3,0.013,100,4.17,rain,0,0,38.9,22,81,1015.9,62.1,10.6,82.2,7,5,10,2025-02-26T06:14:33,2025-02-26T18:03:18,0.94,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"98429099999,C6CX3,RPLC,98327099999,98428099999,RPLL,98430099999,E0758,98433099999"
"14.6689,121.0277",2025-02-27,30.2,22,26.3,31.6,22,26.7,19.3,66.6,0,0,0,,0,0,38.9,20.1,104.5,1015,41,10.5,151.1,13,7,10,2025-02-27T06:13:59,2025-02-27T18:03:31,0.97,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"98429099999,C6CX3,RPLC,98327099999,98428099999,RPLL,98430099999,E0758,98433099999"
"14.6689,121.0277",2025-02-28,32.1,21.8,27,33,21.8,27.9,20,66.9,0,0,0,,0,0,40.7,18.8,89.5,1014.2,61.7,11.5,137.6,11.8,6,10,2025-02-28T06:13:24,2025-02-28T18:03:44,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"98429099999,C6CX3,RPLC,98327099999,98428099999,RPLL,98430099999,E0758,98433099999"
"14.6689,121.0277",2025-03-01,31.2,22.4,27.6,35.2,22.4,29.3,21.3,69.6,0.007,100,4.17,rain,0,0,44.6,20.8,77.1,1013,60.7,12.5,149.1,12.9,6,10,2025-03-01T06:12:48,2025-03-01T18:03:57,0.04,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"98432099999,C6CX3,98429099999,RPLC,98327099999,98428099999,98434099999,RPLL,98430099999,E0758,98433099999"
"14.6689,121.0277",2025-03-02,33.6,24.9,28.4,38,24.9,30.7,22.4,71,0.007,100,4.17,rain,0,0,40.7,20.2,87.6,1011.4,47.1,10.5,148.1,12.9,7,10,2025-03-02T06:12:12,2025-03-02T18:04:09,0.07,"Rain, Partially cloudy",Clearing in the afternoon with early morning rain.,rain,"98429099999,C6CX3,RPLC,98327099999,98428099999,RPLL,98430099999,E0758,98433099999"
"14.6689,121.0277",2025-03-03,33.9,25.3,27.5,39,25.3,29.3,21.8,71.1,0.2,100,4.17,rain,0,0,38.9,28.6,80.9,1011.4,51.9,13.2,146.9,12.7,6,10,2025-03-03T06:11:36,2025-03-03T18:04:21,0.11,"Rain, Partially cloudy",Becoming cloudy in the afternoon with late afternoon rain.,rain,"C6CX3,RPLC,RPLL,E0758"
"14.6689,121.0277",2025-03-04,31.9,25.2,27.8,37.7,25.2,29.7,21.3,68.4,0.3,100,12.5,rain,0,0,13,28,106.2,1011.4,54.7,12.5,99,8.5,5,10,2025-03-04T06:10:58,2025-03-04T18:04:32,0.15,"Rain, Partially cloudy",Clearing in the afternoon with rain.,rain,"C6CX3,RPLC,RPLL,E0758"
"14.6689,121.0277",2025-03-05,31.9,26.5,29,37.7,26.5,32.7,23.3,72.1,6.1,100,41.67,rain,0,0,12.2,25.1,117,1010.3,42,14,163.1,14,6,30,2025-03-05T06:10:20,2025-03-05T18:04:43,0.18,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"C6CX3,RPLC,RPLL,E0758"
"14.6689,121.0277",2025-03-06,33.1,25,28.4,35.6,25,29.6,21.1,66.5,1,93.5,12.5,rain,0,0,19.1,13.3,89.9,1010.5,36.1,24.1,279.3,24.1,10,10,2025-03-06T06:09:42,2025-03-06T18:04:54,0.22,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,
"14.6689,121.0277",2025-03-07,31.4,24.8,27.7,33.5,24.8,28.8,20.3,64.8,0,9.7,0,,0,0,29.2,23,60.1,1010.9,71.2,24.1,230.4,19.9,9,10,2025-03-07T06:09:03,2025-03-07T18:05:04,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,
